Ngày,Đóng cửa,Cao nhất,Thấp nhất,Mở cửa,Số lượng,Nhãn dán
2023-12-13,131.93922424316406,132.86479190866413,130.94398235620778,132.7453677418089,30104800,GOOGL
2023-12-14,131.3122100830078,133.0837393336483,129.0729159552244,132.74536075457883,38722400,GOOGL
2023-12-15,131.96905517578125,132.87471357909496,130.55579860135293,130.99370737808474,50815200,GOOGL
2023-12-18,135.15383911132812,136.4974064259798,131.79986392780293,131.99892443621175,32258000,GOOGL
2023-12-19,135.99978637695312,136.81589194521072,135.43250644576105,136.18888474941207,25476800,GOOGL
2023-12-20,137.68173217773438,141.02574487397254,137.4130278546512,138.30873930396123,49107200,GOOGL
2023-12-21,139.75184631347656,140.02056584118617,138.51774106231403,138.82627876474274,27488300,GOOGL
2023-12-22,140.8167724609375,141.31439337758854,140.0404850458567,140.10019712606518,26514600,GOOGL
2023-12-26,140.84661865234375,142.00108755674717,140.51818704797742,140.91627767898768,16780300,GOOGL
2023-12-27,139.70208740234375,141.40395757196106,139.2243755877538,140.91628362015615,19628600,GOOGL
2023-12-28,139.562744140625,140.4684177634693,139.08503236032027,140.11013013169483,16045700,GOOGL
2023-12-29,139.02532958984375,139.6921397740678,138.11965590639036,138.9656175115826,18727200,GOOGL
2024-01-02,137.51255798339844,138.78646627528045,135.83059690794266,137.89075472780192,23711200,GOOGL
2024-01-03,138.25900268554688,138.96563111524162,136.42776123741183,136.59695053777565,24212100,GOOGL
2024-01-04,135.74102783203125,138.49785185670754,135.7012248421468,137.76136746127565,27137700,GOOGL
2024-01-05,135.08416748046875,136.50737117465926,134.50692540464604,136.09931838527314,22506000,GOOGL
2024-01-08,138.17938232421875,138.34857162557788,135.6116563892304,135.6415124314593,21404000,GOOGL
2024-01-09,140.27932739257812,140.8167664639369,137.49264734077235,137.84098804206727,24759600,GOOGL
2024-01-10,141.60299682617188,142.31957211043382,140.23952047042707,140.32908858441377,21320200,GOOGL
2024-01-11,141.40396118164062,144.5290199237723,139.97081051510136,142.80725580814243,24008700,GOOGL
2024-01-12,141.97122192382812,142.5186078941111,141.14518467961744,141.99113100988836,18768600,GOOGL
2024-01-16,141.81199645996094,143.66314664454953,140.7769365792322,141.3243225559461,22670500,GOOGL
2024-01-17,140.79685974121094,141.16509435045725,138.2390810062168,140.67743558387372,20968600,GOOGL
2024-01-18,142.7972869873047,143.5238244240393,141.3143864475642,141.37409852484444,25746400,GOOGL
2024-01-19,145.68350219726562,145.75316122771846,143.69301856100813,144.05130622298188,33300700,GOOGL
2024-01-22,145.29534912109375,147.68392325601644,145.1460537462961,146.40006807538688,32200400,GOOGL
2024-01-23,146.34034729003906,146.479680534306,144.80768160310274,145.19582529685954,21636100,GOOGL
2024-01-24,147.99246215820312,149.13699941365869,147.39532615143932,147.8332198152585,25233500,GOOGL
2024-01-25,151.14735412597656,152.32174724438246,148.82843911184986,149.35593119114108,29149100,GOOGL
2024-01-26,151.46585083007812,151.8141763457417,150.29145761811435,150.38104092093948,26115500,GOOGL
2024-01-29,152.77955627441406,153.04827580027492,150.70945160260163,151.33645876754892,27784300,GOOGL
2024-01-30,150.7393341064453,152.88904491564426,150.470614560476,152.0729545126579,36331800,GOOGL
2024-01-31,139.43338012695312,143.314817013255,139.20446358239303,142.93662027544656,71910000,GOOGL
2024-02-01,140.48834228515625,142.37929571349378,140.12009247642374,141.44376595073413,40466500,GOOGL
2024-02-02,141.70254516601562,141.94139350047044,135.85051799289596,138.59738014242862,62470600,GOOGL
2024-02-05,142.996337890625,144.7778292586984,142.10062632407735,142.14044450127528,38505400,GOOGL
2024-02-06,143.41433715820312,144.6683362516594,142.50866355317078,143.96170795232408,29128200,GOOGL
2024-02-07,144.8474884033203,144.9271095715937,143.24514845900856,144.07120099538642,25208900,GOOGL
2024-02-08,145.21572875976562,145.6337284763745,144.40958536443537,145.13610759667097,22563800,GOOGL
2024-02-09,148.291015625,148.72892440965512,145.4844266976286,145.98204755543063,26829500,GOOGL
2024-02-12,146.82801818847656,148.62940337557924,146.66877585942618,147.71378276281595,21564100,GOOGL
2024-02-13,144.44940185546875,145.97212067480473,143.00630420667008,144.23044743303745,27837700,GOOGL
2024-02-14,145.24559020996094,145.82283227426896,143.40438681197526,145.38492345402256,22704200,GOOGL
2024-02-15,142.09066772460938,142.83709903093674,139.79166173091048,142.45890230948538,37590700,GOOGL
2024-02-16,139.85137939453125,142.5086731289085,139.47318265796596,142.30962780983683,31451100,GOOGL
2024-02-20,140.44851684570312,141.40395564806843,138.82628305113792,138.99547233345777,25144700,GOOGL
2024-02-21,141.87173461914062,142.01106787645267,140.01062195610365,140.776962464413,23315700,GOOGL
2024-02-22,143.4043731689453,144.31004676227528,142.12051805553256,144.24037255378073,27191900,GOOGL
2024-02-23,143.27500915527344,143.99156924470117,142.74751705595645,142.98638054322166,19493800,GOOGL
2024-02-26,136.91542053222656,141.76224319676408,136.73626911295864,141.46366762210727,53641800,GOOGL
